datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-09-26 13:15:10.203480,"(0.4463261663913727, 0.2630159854888916, 0.7362210154533386)","(0.49472102522850037, 0.3627033829689026, 0.7397016882896423)","(0.48620715737342834, 0.28362196683883667, 0.7569324374198914)","(0.4536883234977722, 0.03166200593113899, 0.8010336756706238)","(0.3970835506916046, -0.321670264005661, 0.842814028263092)","(0.5239822864532471, 0.20438221096992493, 0.6733201742172241)","(0.5066332817077637, 0.3763289749622345, 0.7055168151855469)","(0.39677169919013977, -0.34200817346572876, 0.759381890296936)","(0.3677818179130554, -0.26438426971435547, 0.8720200061798096)","(0.29792025685310364, 0.07187685370445251, 0.619251012802124)","(0.411678671836853, 0.28137487173080444, 0.6690799593925476)","(0.47188153862953186, 0.3617248833179474, 0.6951345205307007)","(0.45909422636032104, 0.41213756799697876, 0.709775984287262)","(0.4771818518638611, 0.3122691810131073, 0.6683889031410217)","(0.4020068943500519, 0.09199477732181549, 0.6012332439422607)","(0.37038299441337585, -0.19212554395198822, 0.5514352917671204)","(0.3261766731739044, -0.26381468772888184, 0.5543697476387024)","(0.34213846921920776, -0.32665374875068665, 0.5388926863670349)","(0.2839730978012085, -0.23438461124897003, 0.5485682487487793)","(0.06766705214977264, -0.2522186040878296, 0.4852103590965271)","(-0.22273078560829163, -0.17727386951446533, 0.2511448264122009)","(-0.284599632024765, -0.14724749326705933, 0.14524990320205688)","(0.29791995882987976, -0.27426639199256897, 0.43400704860687256)","(0.24518142640590668, -0.28921395540237427, 0.06942076236009598)","(0.1515505611896515, -0.25421443581581116, -0.03093715012073517)"
2022-09-26 13:15:10.236392,"(0.4457549750804901, 0.2692565619945526, 0.731404185295105)","(0.4945589303970337, 0.3665480315685272, 0.738063395023346)","(0.4866622984409332, 0.2850766181945801, 0.7564620971679688)","(0.45743244886398315, 0.02873425930738449, 0.803246259689331)","(0.4180057644844055, -0.3538977801799774, 0.8602109551429749)","(0.5243314504623413, 0.20563775300979614, 0.6724565029144287)","(0.5065864324569702, 0.3765399158000946, 0.7054750919342041)","(0.4036274254322052, -0.37485119700431824, 0.8170523643493652)","(0.4061315357685089, -0.3138551712036133, 0.8438090085983276)","(0.2978753447532654, 0.07208755612373352, 0.6192124485969543)","(0.41168615221977234, 0.2814016342163086, 0.6690840125083923)","(0.4727691411972046, 0.3684708774089813, 0.6907965540885925)","(0.45794013142585754, 0.41216617822647095, 0.7066777944564819)","(0.47433868050575256, 0.32063597440719604, 0.6583684682846069)","(0.35098206996917725, 0.11064862459897995, 0.6178430318832397)","(0.37085622549057007, -0.18796877562999725, 0.5440426468849182)","(0.3249910771846771, -0.265076607465744, 0.5451149344444275)","(0.3413252532482147, -0.3205398917198181, 0.5304650664329529)","(0.28830888867378235, -0.23745621740818024, 0.5308235883712769)","(0.0636262446641922, -0.25204646587371826, 0.49007153511047363)","(-0.16629324853420258, -0.17280155420303345, 0.2760707139968872)","(-0.24014997482299805, -0.1437896490097046, 0.17455041408538818)","(0.3064722418785095, -0.2884628474712372, 0.41283169388771057)","(0.22946183383464813, -0.27495595812797546, 0.05327726528048515)","(0.12535321712493896, -0.23991583287715912, -0.0369560644030571)"
2022-09-26 13:15:10.270301,"(0.4456484317779541, 0.2742367088794708, 0.7274724841117859)","(0.4954889416694641, 0.36888012290000916, 0.7369033694267273)","(0.48766735196113586, 0.2863612473011017, 0.7561257481575012)","(0.45969507098197937, 0.02705371379852295, 0.8056586384773254)","(0.4175765812397003, -0.35470616817474365, 0.862848699092865)","(0.5249441862106323, 0.2062530815601349, 0.671855628490448)","(0.5066818594932556, 0.37660548090934753, 0.7054429650306702)","(0.4035240709781647, -0.37649306654930115, 0.8151402473449707)","(0.4020177721977234, -0.30963099002838135, 0.8588626384735107)","(0.2979714870452881, 0.07215394079685211, 0.6191819310188293)","(0.41185545921325684, 0.28137150406837463, 0.669090986251831)","(0.47228389978408813, 0.3740799129009247, 0.6850988864898682)","(0.4590751826763153, 0.4125734269618988, 0.7108246088027954)","(0.47343093156814575, 0.33689501881599426, 0.6518750190734863)","(0.3512403964996338, 0.11121727526187897, 0.6160880327224731)","(0.35323378443717957, -0.18375274538993835, 0.5459330677986145)","(0.31189265847206116, -0.25811532139778137, 0.5416901111602783)","(0.3405817151069641, -0.3288883566856384, 0.5413638353347778)","(0.26326704025268555, -0.27495473623275757, 0.5209230780601501)","(0.030193453654646873, -0.26002466678619385, 0.5355912446975708)","(-0.01353575848042965, -0.6488838791847229, 0.5810365080833435)","(0.07389406859874725, -0.5183815360069275, 0.5500410795211792)","(0.3071467876434326, -0.2874654531478882, 0.42675065994262695)","(0.23431077599525452, -0.2766779065132141, 0.06692316383123398)","(0.13000519573688507, -0.24228854477405548, -0.02447260171175003)"
2022-09-26 13:15:10.304211,"(0.4451061189174652, 0.2770421802997589, 0.722540020942688)","(0.4957026243209839, 0.37093254923820496, 0.7318618893623352)","(0.4879268705844879, 0.28842782974243164, 0.7531563639640808)","(0.45948299765586853, 0.028337039053440094, 0.8060867190361023)","(0.4098930060863495, -0.3410278558731079, 0.8704779744148254)","(0.5252382159233093, 0.20659783482551575, 0.670202374458313)","(0.5066518783569336, 0.37654680013656616, 0.7047148942947388)","(0.40400034189224243, -0.39319944381713867, 0.7583081722259521)","(0.37338829040527344, -0.24276447296142578, 0.928932785987854)","(0.29793858528137207, 0.07208523899316788, 0.6184645891189575)","(0.4119202494621277, 0.28110599517822266, 0.6684831380844116)","(0.473148912191391, 0.3750556409358978, 0.677382230758667)","(0.46203941106796265, 0.4048386216163635, 0.6898377537727356)","(0.4726191759109497, 0.34647852182388306, 0.6478461623191833)","(0.3514367938041687, 0.11398603767156601, 0.6073300242424011)","(0.33410510420799255, -0.1346053183078766, 0.552109956741333)","(0.30902770161628723, -0.2120615839958191, 0.5462747812271118)","(0.31637564301490784, -0.29399970173835754, 0.526380717754364)","(0.24854439496994019, -0.21810486912727356, 0.520153820514679)","(0.03019292838871479, -0.2600286304950714, 0.5355918407440186)","(-0.268084853887558, -0.1555299013853073, 0.36153990030288696)","(-0.3420672118663788, -0.13106779754161835, 0.2653411626815796)","(0.2969573736190796, -0.26975536346435547, 0.43103858828544617)","(0.25226980447769165, -0.29015710949897766, 0.1213865727186203)","(0.1503225564956665, -0.259134441614151, 0.03342197835445404)"
2022-09-26 13:15:10.338120,"(0.39602068066596985, 0.20802564918994904, 0.6840235590934753)","(0.3173242211341858, 0.10480190068483353, 0.6877127289772034)","(0.3063063621520996, 0.02953164651989937, 0.7046917676925659)","(0.26504307985305786, -0.20822586119174957, 0.7431043982505798)","(0.1991722136735916, -0.5326849222183228, 0.7730043530464172)","(0.34753820300102234, -0.0647108182311058, 0.626594066619873)","(0.328598290681839, 0.10724085569381714, 0.6650934219360352)","(0.21207095682621002, -0.5491623878479004, 0.682006299495697)","(0.17068560421466827, -0.4744182229042053, 0.8027244806289673)","(0.27500656247138977, -0.28326964378356934, 0.5453650951385498)","(0.3918345868587494, -0.06694992631673813, 0.599906861782074)","(0.3817588984966278, 0.06366613507270813, 0.5577840805053711)","(0.3803474009037018, 0.08025901764631271, 0.5520574450492859)","(0.37688547372817993, 0.07561948150396347, 0.5423333644866943)","(0.17069080471992493, -0.15445081889629364, 0.5571171045303345)","(0.15509198606014252, -0.39900708198547363, 0.508103609085083)","(0.15098488330841064, -0.4807339012622833, 0.4953259527683258)","(0.16103479266166687, -0.5581920146942139, 0.4765251576900482)","(0.09665022790431976, -0.4780140221118927, 0.47221049666404724)","(-0.17904384434223175, -0.528885543346405, 0.4704459309577942)","(-0.4956287145614624, -0.5175743699073792, 0.3045778274536133)","(-0.5588324069976807, -0.48377516865730286, 0.21152305603027344)","(0.10389538109302521, -0.5294654965400696, 0.36421406269073486)","(0.04953521862626076, -0.5780733823776245, 0.005346317775547504)","(-0.022766757756471634, -0.5360865592956543, -0.08966246992349625)"
datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-09-26 13:37:27.483193,"(-0.21139660477638245, 0.39639025926589966, 2.0054447650909424)","(-0.2259962260723114, 0.276400089263916, 1.9444013833999634)","(-0.22539690136909485, 0.194217711687088, 1.9409998655319214)","(-0.22232002019882202, -0.05947950482368469, 1.9199129343032837)","(-0.21662651002407074, -0.408905565738678, 1.8783071041107178)","(-0.04573313891887665, 0.11592452973127365, 1.888075828552246)","(-0.34763962030410767, 0.1297031193971634, 1.867523193359375)","(-0.14262785017490387, -0.40346065163612366, 1.8392308950424194)","(-0.28139033913612366, -0.39696767926216125, 1.8375303745269775)","(-0.0012992944102734327, -0.17279739677906036, 1.8474973440170288)","(0.016554761677980423, -0.4198368489742279, 1.8125876188278198)","(-0.005120767746120691, -0.4651813507080078, 1.8329002857208252)","(-0.014333230443298817, -0.5008202195167542, 1.8497477769851685)","(0.013136017136275768, -0.46799957752227783, 1.8192142248153687)","(-0.4360728859901428, -0.1568266749382019, 1.8689550161361694)","(-0.46925365924835205, -0.39902812242507935, 1.8964669704437256)","(-0.4626103341579437, -0.4296715259552002, 1.9245914220809937)","(-0.4535723030567169, -0.47622835636138916, 1.9262144565582275)","(-0.4662286341190338, -0.44218769669532776, 1.88188898563385)","(-0.13119670748710632, -0.7811597585678101, 1.8302316665649414)","(-0.13312983512878418, -1.1007370948791504, 1.7798398733139038)","(-0.12340942770242691, -1.1160523891448975, 1.643376111984253)","(-0.30443209409713745, -0.6746737957000732, 1.754252314567566)","(-0.3312094807624817, -0.9437566995620728, 1.4356787204742432)","(-0.31862202286720276, -0.9195566177368164, 1.294002890586853)"
2022-09-26 13:37:27.523088,"(-0.2068810909986496, 0.3932046890258789, 2.0387349128723145)","(-0.2173352986574173, 0.2729146182537079, 1.9727330207824707)","(-0.21636661887168884, 0.19015277922153473, 1.9712733030319214)","(-0.21226942539215088, -0.06524433195590973, 1.9561610221862793)","(-0.2054104059934616, -0.416748970746994, 1.9228792190551758)","(-0.038352299481630325, 0.11289273202419281, 1.9257559776306152)","(-0.3404897153377533, 0.1240525022149086, 1.8955397605895996)","(-0.13178884983062744, -0.41050687432289124, 1.8862398862838745)","(-0.27047044038772583, -0.4056195318698883, 1.8794883489608765)","(0.016933515667915344, -0.1524479240179062, 1.911308765411377)","(0.02296210080385208, -0.3844701647758484, 1.9279192686080933)","(0.015207120217382908, -0.4319073557853699, 1.9416006803512573)","(0.008215270936489105, -0.4958503246307373, 1.9525816440582275)","(-0.0009104295168071985, -0.4320891797542572, 1.9524116516113281)","(-0.4133492708206177, -0.17518852651119232, 1.9118932485580444)","(-0.4427488148212433, -0.39790061116218567, 1.9300442934036255)","(-0.43823590874671936, -0.43360617756843567, 1.9443742036819458)","(-0.4235285222530365, -0.5050441026687622, 1.9172272682189941)","(-0.4524248242378235, -0.39909952878952026, 1.8847142457962036)","(-0.13094304502010345, -0.7765398025512695, 1.847522497177124)","(-0.12321703135967255, -1.1067496538162231, 1.791372537612915)","(-0.10959424823522568, -1.1206990480422974, 1.6545912027359009)","(-0.3067823052406311, -0.6902705430984497, 1.842150330543518)","(-0.3086683750152588, -0.9567368030548096, 1.534908413887024)","(-0.2924087643623352, -0.9357424974441528, 1.3926688432693481)"
2022-09-26 13:37:27.561984,"(-0.19997923076152802, 0.3910045027732849, 2.0747323036193848)","(-0.20963996648788452, 0.2723252475261688, 1.9988491535186768)","(-0.20955981314182281, 0.18908396363258362, 1.9966769218444824)","(-0.20801445841789246, -0.06754820793867111, 1.9793704748153687)","(-0.20420067012310028, -0.42037084698677063, 1.9433037042617798)","(-0.03502760827541351, 0.11018325388431549, 1.9489679336547852)","(-0.33404597640037537, 0.12288152426481247, 1.9204788208007812)","(-0.13074085116386414, -0.4145980477333069, 1.9065009355545044)","(-0.26922130584716797, -0.4087834656238556, 1.8998920917510986)","(0.021783987060189247, -0.15507569909095764, 1.9325175285339355)","(0.02164689265191555, -0.3790614604949951, 1.9661434888839722)","(0.02007804438471794, -0.4263509213924408, 1.9924710988998413)","(0.013626756146550179, -0.4961570203304291, 2.0096302032470703)","(0.0010556760244071484, -0.4057891070842743, 1.9952309131622314)","(-0.4079659581184387, -0.1497785896062851, 1.9249414205551147)","(-0.4387959837913513, -0.3992380201816559, 1.9355727434158325)","(-0.43564915657043457, -0.43064868450164795, 1.9457721710205078)","(-0.4271133840084076, -0.4988276958465576, 1.9332689046859741)","(-0.44659918546676636, -0.41975682973861694, 1.8996363878250122)","(-0.12746280431747437, -0.7764273881912231, 1.8624601364135742)","(-0.11288069933652878, -1.1095868349075317, 1.8041719198226929)","(-0.09882157295942307, -1.1225931644439697, 1.667258620262146)","(-0.3091067969799042, -0.6975950002670288, 1.8804950714111328)","(-0.29812461137771606, -0.9646807312965393, 1.5818653106689453)","(-0.2816494405269623, -0.9441115260124207, 1.4395854473114014)"
2022-09-26 13:37:27.603872,"(-0.2009737342596054, 0.39076393842697144, 2.0848588943481445)","(-0.2047453224658966, 0.27048155665397644, 2.0163302421569824)","(-0.20581509172916412, 0.18742845952510834, 2.0136773586273193)","(-0.20763127505779266, -0.06866753846406937, 1.995115041732788)","(-0.20832346379756927, -0.4208584725856781, 1.9579496383666992)","(-0.030830007046461105, 0.11381494253873825, 1.9728018045425415)","(-0.33049023151397705, 0.12265682220458984, 1.938183069229126)","(-0.13502168655395508, -0.41445648670196533, 1.9216052293777466)","(-0.2730830907821655, -0.4099782109260559, 1.9140374660491943)","(0.02699141576886177, -0.17163196206092834, 1.9712735414505005)","(0.028938481584191322, -0.39255088567733765, 2.0251879692077637)","(0.02592664584517479, -0.43316158652305603, 2.04789400100708)","(0.020462604239583015, -0.48978883028030396, 2.055070400238037)","(0.008136908523738384, -0.41919171810150146, 2.0512797832489014)","(-0.4064619243144989, -0.16428250074386597, 1.9347357749938965)","(-0.43106043338775635, -0.39326444268226624, 1.940563440322876)","(-0.4258120059967041, -0.4266214072704315, 1.9532387256622314)","(-0.4177316427230835, -0.49280887842178345, 1.938085675239563)","(-0.4317246079444885, -0.4065902531147003, 1.9091429710388184)","(-0.1281290054321289, -0.7739679217338562, 1.8791853189468384)","(-0.11185914278030396, -1.1081602573394775, 1.8107984066009521)","(-0.09591616690158844, -1.1191620826721191, 1.6734317541122437)","(-0.31159624457359314, -0.7020846009254456, 1.9060745239257812)","(-0.2912048399448395, -0.9998826384544373, 1.6410620212554932)","(-0.2726532220840454, -0.9829896688461304, 1.499061107635498)"
2022-09-26 13:37:27.646268,"(-0.1993558704853058, 0.3894328474998474, 2.108116388320923)","(-0.20222251117229462, 0.27031654119491577, 2.0323383808135986)","(-0.20416946709156036, 0.1877231001853943, 2.029279947280884)","(-0.20873980224132538, -0.06696730852127075, 2.0094876289367676)","(-0.21332837641239166, -0.4172171354293823, 1.970778465270996)","(-0.028316117823123932, 0.11492975056171417, 1.9896211624145508)","(-0.32742828130722046, 0.12244988232851028, 1.9535120725631714)","(-0.14007596671581268, -0.4105590581893921, 1.9344804286956787)","(-0.27787724137306213, -0.4068591594696045, 1.9267627000808716)","(0.026425283402204514, -0.17729222774505615, 1.9897325038909912)","(0.028760457411408424, -0.3926459848880768, 2.067329168319702)","(0.02610688842833042, -0.43132761120796204, 2.090486764907837)","(0.015087309293448925, -0.4857288897037506, 2.0854010581970215)","(0.013420674949884415, -0.41713154315948486, 2.093217372894287)","(-0.4031451344490051, -0.17487186193466187, 1.9445629119873047)","(-0.422020822763443, -0.3966450095176697, 1.9511665105819702)","(-0.42084434628486633, -0.4282335638999939, 1.961696982383728)","(-0.4137798547744751, -0.4940090477466583, 1.9491181373596191)","(-0.428392618894577, -0.435174822807312, 1.921812653541565)","(-0.12882238626480103, -0.7724491953849792, 1.8925797939300537)","(-0.10983475297689438, -1.1053519248962402, 1.8213449716567993)","(-0.09311497956514359, -1.1156991720199585, 1.6838265657424927)","(-0.30787980556488037, -0.7153486013412476, 1.9312503337860107)","(-0.2984992563724518, -1.008224606513977, 1.6750974655151367)","(-0.28051650524139404, -0.9925487637519836, 1.533014178276062)"
2022-09-26 13:37:27.686161,"(-0.1951446235179901, 0.38794803619384766, 2.140874147415161)","(-0.19937027990818024, 0.2684673070907593, 2.0718579292297363)","(-0.20189465582370758, 0.18620485067367554, 2.0675742626190186)","(-0.20844295620918274, -0.06733360886573792, 2.0439441204071045)","(-0.2158268690109253, -0.41600996255874634, 1.9996024370193481)","(-0.02409048192203045, 0.11455088108778, 2.0217056274414062)","(-0.32184696197509766, 0.12181875109672546, 1.9900585412979126)","(-0.14267416298389435, -0.4093637466430664, 1.9641499519348145)","(-0.28029513359069824, -0.40592071413993835, 1.9547072649002075)","(0.029256995767354965, -0.17201915383338928, 2.0410473346710205)","(0.036086875945329666, -0.36895751953125, 2.1093180179595947)","(0.028703393414616585, -0.40863391757011414, 2.1373491287231445)","(0.027589431032538414, -0.4642781615257263, 2.140805721282959)","(0.017519894987344742, -0.40461450815200806, 2.1506001949310303)","(-0.3917258381843567, -0.16328686475753784, 1.9660509824752808)","(-0.4150848984718323, -0.3921986520290375, 1.9664909839630127)","(-0.4078659117221832, -0.4245483875274658, 1.9816839694976807)","(-0.4055403470993042, -0.4940563142299652, 1.9765129089355469)","(-0.4073188900947571, -0.4332877993583679, 1.9475926160812378)","(-0.12508812546730042, -0.76373690366745, 1.9140046834945679)","(-0.10813870280981064, -1.0891343355178833, 1.8371117115020752)","(-0.09307440370321274, -1.097550392150879, 1.6987727880477905)","(-0.30965325236320496, -0.7209877371788025, 1.9646799564361572)","(-0.29307517409324646, -1.049675703048706, 1.7990635633468628)","(-0.2756534516811371, -1.0438569784164429, 1.6577353477478027)"
